Tweet,Fake,Hate,Target,Severity,word_count,avg_word_length
@Miqbalkhan ye help center apni aise tessi kerwaye ..jub sab mulle aur tumhare sab tabliki jamaat wale idiot log ab bhi jagah jagah ghoom k apne sade dhram ka prachaar kerne mein lage hai aur masjido mein bheed kerke corona ko felane ki jid mein lage hai.,1,1,O,M,47,4
"@Rofl_Swara Delhi mei hi kuch mahine pehle masjid mazar jalaya gaya ye sab usi ka natijaa hai or fir tabliqi jamaat walo par ilzaam ab to delhi gai, pehle Corona virus dekar upar wala samjhane ki koshis ki andh bhakto ko samajh nhi aaya, tabliqi jamaat wa",1,1,O,M,47,4
"@khalidsalmani1 @geeta_phogat Thhok ke Corona Failane me..Tablighi Jamat..Kisi..Aatnkwaadi se Kam Hai Ke..

#ISupport_BabitaPhogat
#ISupport_BabitaPhogat #ISupport_BabitaPhogat
#ISupport_BabitaPhogat
#ISupport_BabitaPhogat #ISupport_BabitaPhogat 
#ISuppor",1,1,O,M,19,12
@zainabsikander Ab andhi media andh bhakt or kejriwal bhi kaha gye saare ke saare ye bewde kon he sbko pta h ye bewde corona failane me lge hue he ab kisi ko dikhai nhi de rha tabligi jamaat ke liye bht bola ab bolo murkho inke liye or ye bhi wahi jaahil,1,1,O,M,52,4
@Javedakhtarjadu ohhh agar itni fikar migrants ki to sabse jyada log to maharstra se bhaage hai unhe rokte jamaat walo.ko rokte to shayad corona ka result kuch aur hota inke pet me to dard religion ko dekh k hota fir kahenge mai to non athiest hu tumhe ky,1,1,O,L,48,4
@ZeeNews @MoHFW_INDIA Jis jamaat ki wajah se pure desh me corona itna jyada faila hai. Arvind Kejriwal ne uss Jamaat ke against kuch nhi kiya. Sir mai zee news ke madhyam se anurodh karta hu ki tabhlighi jamaat wali building ko seal kiya jana chahiye or j,1,1,O,M,47,4
@sambitswaraj Suna...Sambit ji...bahut bada aaghat laga..hamrey frontline key corona worriers key saath is trah ka vyvhaar ashobhniya hey...waisey is tabligi jamaat sey hum aur kya apkeksha rakh saktey hain..abhi haliya pryagraaj key professor ki kaali ka,1,1,O,M,36,6
"@Rounak_Saffron Inke jitne hi highly educated kanika kapoor or tablighi jamaat k log b hain, Unhone kya kiya sb jaante hain, sochte hain k guard ko rakh kr usko uski pay de rhey hain to koi ehsaan kr rhey hain, bechaare hmesha bhool m rhte hain, vse go to",1,1,O,M,49,4
"@vikashvicks Ha kyu nhi..
Bimari thi unmein se kuch 2-3 ko thi ..kisi ko bhi ho sakti hai...
Par sabko aisa badnaam kiya..ki yaha thooke waha thooke and what not..
Koi misconduct nhi kiya tha hospitals mein aisa hospital staff khud bola..
Kisi ko nhi phel",1,0,0,0,46,5
@sardanarohit Godi Media ko galiyan is liye parti hai q k tum mahamari ko bhi Hindu Muslim me bant rahe ho nafrat failate ho. Jamaat k logon me Corona +ve ziyada isliye huye q k Foreign Ministry ne jo visa issue kiya unlogon ko proper check nahi kiya aur,0,0,0,0,49,4
@ReallySwara Are oo Jahil aurat tabligi jamaat me videsh se aake log shamil hue the jiske karan corona fela or tu jo religious gathering ka bol rhi he ye desh ke hi log hue honge koi videsh se nhi aaya inme se koi corona positive hota to ab tak bahar aa j,1,1,O,M,52,4
"@RahulGandhi ð¤£ð¤£ð¤£pata tha congress yahi karega, aagya muslimo ka guard karne wala. But ye desh in jahilon ki kom ka kartut dekhha h CORONA p aur sawal bhi uthengy ki ye JAMAAT aaj tak kyon chal rha tha , ye bhulne layk nhi h. Sabka min",1,1,R,L,48,4
"@BabitaPhogat khair ek #jahil se hum umid bhi kya kr sakte.i mean #BJPBHAKT se...aur agar aapke hisab se agar desh ki pehli problem jamat hai or dusri corona..to tesri problem pakka hindu, sikh, Christian ya koi aur hogi q k jamaat k alawa bhi jinko coron",1,1,O,L,46,5
"@shoaibJamei Yogi ji se mil lo
Tablighi Jamaati ki asliyat achhe se batayenge
Jab tak Corona faila Raha tha tab tak Hindu musalman Nahi Hona chahiye
Aur Jaise hi plasma donate Kiya waise hi Muslim kiya
Sardar Patel Ka speech sach saabit hua 
Kaash Patel j",0,0,0,0,46,5
"@jaavedjaaferi Abbe bhosdike... @Ajajkhan wala bhi FakeNews tha??? Jab wo arrest hua, abh tere duty laga hai kya??
Tablighi-Jamat ka sare desh bhar mei Corona phaylana aur badtamiji karna bhi FakeNews??
Wo sab tere niyat, fitrat ke mutabik tha.. Saale!
Te",1,1,O,M,41,5
@nanditathhakur Bola tha in logo ko ke upar waala bhi lockdown main apne ghar main band hai par koi maana hi nahi aur 5 waqt ki namaaz aur upar waale ke bharose Corona ke saath khelte rahe..dekh lo aaj is jamaat main sabse jyaada positive hain.UP main to,1,1,O,M,48,4
"@I_am_MSA_52 Chalo achcha hai..
1400 tablighi jamaati me se 40 achche bhi to nikle...

Vo to pata hai na taiblighi kaise harkate kar rahe the isolation time pe...

Corona warriors par thookna, nanga goomna, ashlil baate karna nurses se...

1400 me se  40",1,1,O,M,43,5
"@Mdzeeshanayyub Tum apne dimag aur zameer se khatam pahle se ho, tabhi toh tum chup rah jaate ho jab ek jamaat ke log danga karte corona failate hain chipte hain thukte hain police pe doctor pe hamla karte hain,  ab hospital aur doctor toh apni jaan bacha",1,1,O,M,47,4
"@Viku72927013 @RajvirS62684834 @SureshChavhanke Puri duniya mein corona faila hai kya sab jamaatiyo ki wajahse faila hai?Tadipar kounsi jamaat mein gaya tha aur by the way unhi jamatiyone plasma daan kiya tha isliye lakho logoki jaan bachi hai delhi mein,",1,1,O,M,39,6
"@swetasamadhiya Ye jo hua hai usme corona ka hath to bht kam hai, corona ko itna failane me main hath to tablighi jahil jammat, congress party, mamta banerjee aur hamare kejriwal saab ka hai. Majduron ko uksaya gya unko jhut bola gya à¤¬à¤¾à¤° ba",1,1,O,M,46,5
@aggarwal_saket @rssurjewala Aur shivraj Singh mp me congress ki sarkar girane me busy the Jab inke cm hi COVID positive hain khud amit shah COVID positive the to ye janta ko kya bachayenge? Vaise ye kon si jamaat me gye the jo corona lekar aaye aur inke,1,1,O,M,47,4
"@assooryavanshi_ @AliHuss96739717 @sushant_says @assooryavanshi
à¤à¤ à¤à¤¿à¤¸à¥ à¤à¥ à¤­à¥ à¤¬à¤¦à¤¨à¤¾à¤® à¤à¤°à¤¨à¤¾ à¤¬à¤¹à¥à¤¤ à¤à¤¸à¤¾à¤¨ à¤¹à¥! à¤�",1,0,0,0,22,11
"@umashankarsingh @RubikaLiyaquat @AMISHDEVGAN @romanaisarkhan @DChaurasia2312 in charo per MUKADMA ho. Ye log aaj 7 din se sirf Jamaat ko hi dosh de rahe hain Corona pandemic k liye.
@_garrywalia @sakshijoshii @DrMonikaSingh_ @sardesairajdeep @MimrotReena",1,1,O,M,33,7
"@KhanAmanatullah Problem bimari ki thi???

Kya etne jaahil hai jamati ki unko corona symptom nahi pata??
Doctors se consult kyu nahi kiya? Saaf hai andh vishwas k humme kuch nahi hoga or faillate gaye mahamari.
Phir thukna or galayi nikalna ye hai jamaat?",1,1,O,M,43,5
@BabitaPhogat Tablighi jamat Walo ko no1 pe media ne banaya hai. Agar padhilikhi hai to news padh hazaro log koi rathyatra nikal rahe the. Kuch hafta Pehle Solapur me yatra nikli thi. Ramnavmi me hazaro log jama the. Kya corona inse nahi failega. Jamat wa,1,1,O,M,45,5
@ShoaibK44634095 @JuliKum78729379 @news24tvchannel Dhyan se pad maine kya kha maine kha hai poore desh me 35%case Tablighi Jamaat se Jude hai maine ye nhi kha ki Muslim se jude hai or ye facts or figure hai abhi bhi Tablighi Jamaat ke log chup rhe hai saa,1,1,R,H,46,5
"@ShilpiSinghINC MADAM MANDIR MASJID YA CHARCH WALO KA NAAM NHI AA RAHA... PAR HAR JAGAH...JAMAAT SE JUDE LOGON KI HI TRAVEL HISTRY AA RAHI HAI... KYA CORONA PE AB PARDA DAAL KE RAJNEETI HOGI.
MUSLIMS KO KOYI AAROPI NHI KAH RAHA... JAMAAT ME SHAMIL AAP JES",1,1,R,H,46,5
"@sudhirchaudhary 1. Aaj DNA me jaaniye zeebligi jamaat ke bare me
Ye log  Corona jaisi mahamaari me jab social distancing aur gov. Protocol ko follow karna tha tab ye 28 zeebligi sare aam ghoom rahete.
Hamare correspondent ke taua ke mausi ke chichere bha",1,1,O,H,44,5
"@AjazkhanActor Tujhe ek baat pata hai ki sirf Bharat me hi in logo ko ijazat hai..baki kisi bhi mulk me inko jamaat karne ki ijazat nahi hai..kyu?
Fir bhi tere pet me dard?
Tu kyu nahi gaya tha jamaat me?
Corona ka darr lag raha tha?
Kya is jamaat ko aage",1,1,O,M,51,4
"@AjazkhanActor Tablighi Jamaat walo ko corona se koi darr nahi
TikTokiyo 5 waqt namaz padhne walo ko corona se koi darr nahi
Inn logo ke liye tere muh se koi shabad nahi bas yahan saara din zehar thookta rahega.
Khud ko sacha musalman kehta hai to video a",1,1,R,H,48,4
"@anjanaomkashyap Intelligence ka kya hua? Desh me entry exit par kisko nazar rakhne ki zarurat hai? Home Minister sonraha hai kya?
Acha hua ek aur bahana mil gaya corona aur tablighi jamat se related,
Kuch Dino me modia iske taar har cheez se jod degi, 
P",1,1,O,M,46,5
@DChaurasia2312 Abe bhai Deepak Chaurasia jamaat ne galti ki ye sab jante hai aur uski saza bhi unko milegi agar milna hai to...par ab to communal topic change kar ke is corona ka ilaaj aur iske bare me jankari ki bare me bhi batao....maulana Saad kaha ha,1,1,O,M,47,4
"@RajatSharmaLive Tablighi  jaahil corona cancer jamat 
Ye wo log hai jo talwar ke zor pe salwar pehan liye chhote bhai ka pajama bade bhai ka kurta pehenane wale Suvaro halala ki aulade ko kaun samjhaye 
Gol topi Ye log chor Tuchch Aurangzeb taimur abdali",1,1,O,M,44,5
@Mariam__here Haad karti ha corona kisi b waja se pely chahye tablighi jamaat waly ho chahye shiya k juloos ho bat  ye nhi bat ye ha k isko pelny q diya jaa raha ha. Or shiya ho ya sunni koi b aqeeda hamy ye nhi sikata k ap mahbi rusumat ki khatir logo ki,1,1,O,M,54,4
@jitendr_panwar Agar Muslims ko unki galti Bata do to Hindu musalmaan kyon ho jata Hain... Kaun bol raha Hain ki musalmaan ki wajeh se Corona hua Hain..Sirf no. Of case bade Hain achanak tabligi jamaat ki wajeh se. To Kya yeah bol Dena galat Hain. Kisi ko,1,1,R,H,47,4
"@BabitaPhogat Madam, USA, Italy, Britain aur tamam Europe ke deshon mein jahan hazaron ki  tadat mein log corona se mar rahe hain wahan toh koi Tablighi jamat nahin the. Tabligi ne jo kiya galat kiya par aap itni gair zimedaraa baat kar rahi hain.Ascharya",0,0,0,0,44,5
"@mssirsa @ANI Sikh Sadhaluo se Jamaatio ko milaya ja raha

Hum logo ko Coronavirus hoga to chhupange nahi khud hospital jayege

Tourist visa par Jamaati banane nahi jate hai

Thook,Moot,Goo, Patthar

#ban_tabligi_Jamaat
#Arrest_mohammad_saad
#Jaheel_Jamaa",1,1,O,M,34,6
@sambitswaraj Bhai bas kr do ab yaar tablighi jamaat Hindustan Pakistan Hindu muslman.. pura desh Corona se lad rha h aur aap jese logo ko bajaaye desh ka hausla badhane yeh sari chije padi h. Sambit ji kripa kar kuch aur bhi post kr Diya kre. Me congrats,1,1,O,M,48,4
@BabitaPhogat Are  Tumka Ye nhi Pta kya Corona. insan se insan me Phailta h or Jamaat walo ko b Kisi hindustani ki wjah se ya koi bahar se aane wale ki wjaah se faila hoga...unhone kaha Pwt se janam diya h...Ye to Apko b ho sakta if Kabhi bhains Bahar ka,1,1,O,M,51,4
"@BabitaPhogat Aap aa gayi in news channel ke sapport me inhe to aadat he muddo ko bhatkane ki aapse ye ummid nahi thi ,@babitaphogat inhone ek warg ko nishana bana diya isse pehle kya India me corona nahi tha kya or unhone Tablighi jamaat ke members ne ha",1,1,O,M,48,4
"@RajatSharmaLive @SushantBSinha Sharma ji ye to aap pahle hi bolethe Tablighi wale desh me corona phailarahe hai Muslimonka nam nhi liya tha, Sharma ji humko Govt/ kanun pr Vishwas rakhna chahiye, konsebhi dharm ka kattarvad o ghatak hi rhta hai. ""Sabka s",1,1,R,H,42,5
@DChaurasia2312 apka naam dipak chaurasiya ki jagah chut***** hona chaiye puri duniya janti hai k corona chaina se nikala tablighi jamat wale india me the toh inhone apne ghar me moton karahi  k sath paka flesh walo ko roti k sath nahi di samjhe corona de,1,1,O,M,46,5
"@BabitaPhogat Chaina se corona fayl raha tha jahanjen andar kiu aane diya.chaina se jamaat wale leke aaye the kya 
aor lockdaun se pahle jab Police se bola ja raha tha k sabko bhejna hay hamko parmisan chahiye to diya kiu nahi undbhakt ho to nahi samjhogi",1,1,O,M,46,5
"@BabitaPhogat Babita.. Tu bhi kaan kholke sunley jo yeh teri bakwas hai na ke Tableeqi Jamaat k wajah se corona fail raha toh kya kanika kapur ne jo Sabko bulake nachwaya kyu woh b tableeqi jamaat se thi kya..?? Aur yeh Virus koi Dharm,Jaat paat dkh kr na",1,1,O,M,48,4
"@BabitaPhogat Bolna to seekh le pehle ððð modi ji ne 15 lakh logon ko videsh se aane hi na diya hota to corona hi na aata, ladna or jeetna baad ki baat hai. So number one pe modi ji bane huwe hain na k jamaat. Or jo jhoot baar baar bo",0,1,I,L,54,4
@anjanaomkashyap Corona Markaz thak pahooncha kaise. Kya Tablighi Wuhan se laye the. Videshi yaatrion ki screening karna Sarkar ka kaam hai ya janta ka. WHO ki chetavni ki dhajji udadi. Namaste Trump ke avsar par hazaron videshi bharat aye the bina screen,1,1,O,M,42,5
"@HansrajMeena Maine abhi pada ki tabliki jamaat pr garv h,
No aap log insan nahi ho sakte yar itna kuch tahas nahas karne ke bad bhi agr un logo ko appreciate kiya ja raha h to mai god se pray karunga  ki corona itna faile ki esi manavta jad se khatm ho j",1,1,O,M,53,4
"@anuraagmuskaan Are u Out of Our mind?
Aap Rape* cases ko  Shaheen bagh aur jamaat se Compare kr rhe ho wah!paid media kya dimaag hai Aapka...
Shaheen bagh mein log apne haq ke liye baithe the aur mana Tabligi jamaat ki wajah se Corona  faila Par un logo ",1,1,O,M,48,4
"@Shilpa_Bhartiy Dekhiye aap desh ko mudde se bhatka rahi hai corona se related sari zimmedari Jamaat walo ko hi lena padegi ..
Varna public ulte seedhe sawaal poochne lagegi jaise... Namaste Trump kyon hua, January se screaning kyo shuru nahi ki gai
P. M ",1,1,O,L,44,5
"@ZIAQADIR_ALIG Ye jo Hindu aur Muslmaan mei daraar hai iski vajah #TablighiJamaat ke kukarm ko aap jaise logo ka support hai...Bhartiya hone ka farz nibhate sbhi log toh aisa na hota.
Tablighi Jamaat ko Pakistan,Malaysia jaise Islamic Republic desho mei b",1,1,O,M,41,5
@AnkitBhaiTiwar1 @RajatSharmaLive Aur bahar se aye jamatiyon Ko home ministry ne q nhi roka jab ki pure world me 22 March tak corona fail Chuka tha. Aur Tablighi jamati markaz se 26th March - 29th March tak nikle honge tab tak the Hindu news k according I,1,1,O,M,47,4
"@TheSamirAbbas Tabligi Jamaatio ke liye agenda mat chalao.

Hum logo ko Coronavirus hoga to chhupange nahi khud hospital jayege

Tourist visa par Jamaati banane nahi jate hai

Thook,Moot,Goo, Patthar

#ban_tabligi_Jamaat
#Arrest_mohammad_saad
#Jaheel_Jama",1,1,O,M,32,7
@PrayagrajWale Ek hum hindu jo corona mahamari pe dharm nhi dekhte hmne kanika Kapoor jo hindu hai use social media pe khub galiyan di uski corona ki galti ke wajah se aur hmne jamaat wale ko bhi khud latara aur ek muslim log hai jo apne jamaat wale ko ga,1,1,R,H,50,4
"@kanhaiyakumar Wo 'kisi se',aaj India ke corona cases ko iss halaat pe pahuchane wale log hai,aapke relatives honge isliye aap support karo but we belong 2 those jo galat ko galat kahne ka gut rakhte hain chahe wo tablighi hon ya bjp MLA.Aap kitne neutral",1,1,O,M,45,5
@SanjayAzadSln Ishi preem ke wasi bhoot ho kar kajri lal ne jamaat ko ikattha kiya aur desh me corona rupi preem ki khans jham barsat ho gai. Kabhi apni amma se bhi apne kiye hue kaamo ka vishlesan kara liya karo tumko sahi aukat apni pata chal jaygi agar,1,1,O,M,49,4
@SanjayAzadSln Tum doglo ne jamaat se kaun sa bhai chara failwaya hai tumhari amma ne doodh pilaya hai aur asli baap ki aulad hai to bol ki jo musalman corona faila rahe hai police aur doctor ko pathhar mar rahe hai wo Hindu aur Hindustan ke dushman hai h,1,1,R,H,49,4
"@badshahbilal @saquibmy87 @pepper_smoker Koi cheez ka 1 baar hona aur koi cheez ka baar baar hona, yeh dono baatein same hoti hai kya. Apne dharm ka naam tum kharab kar rahe ho hum nahi. Humne corona ko jamaat se joda tha, tum usme dharm le ke aaye. Har b",1,1,O,M,49,4
@qamruzzamashai6 Aisa tujhe lagta he tum log tab kaha chale jate ho jab jamaati chup chup ke aur thoonk ke corona faila diya tab to koi muslim nai bola unke virodh me plasma diya to hero bana diye gaye. Mere liye kabhi nhi hero jamaat wale aur sun tabligh,1,1,R,H,49,4
@KhanAmanatullah Jitna pura india dekh chuka hai... Tablighi jamaat walo ko.... Inse gande insaan koi nahi iss dharti pe... Suyar se bhi battar harkatein hai... Tum kitni bhi safayi dedo but harkate suyaro wali hi hogi... Accha yogdaan bhi raha hai Tablig,1,1,O,M,42,5
"@Mdsayee23628576 @RahulGandhi Ek to corona kisi ko bhi ho sakta hai..par isko khud ba khud gale pe le lena aur phir chup jana kya batata hai...ye hi batata hai ki in logon ke man me paap hai..
Tablighi se mirchi kyun lagi...ye hindu muslim karna chhodh au",1,1,R,H,47,4
@m_imalik @TrueInd26978997 @sambitswaraj @vinodkapri True fact ye bhi hai ki 50 % se jada CORONA case ye Jamati faila rahe aur 100% #CoronaWarriors par attack bhi Jamaat ke log hi kar rahe. Sukra manao ki China aur North Corea me paida nahi huye ho warna,1,1,O,M,45,5
"@AjazkhanActor Sun be ye tabligi jamaat ki hi den h corona ,,chutiye haipur ke ramganj m oman se aaye ek person ko home isolation m rhne ko kaha th lekin wo ni mana aaj usi muslmano ke area m 300 se jyda muslman positive h ,poore jaipur m isnki wajh se 55",1,1,O,H,52,4
@rehanshahid94 @geeta_phogat Haan isko dekho dhyan se dekho aor samjho. Tabligi Jamaat wale Corona failane hi aaye the unka agenda hi yahi tha. Warna baki logon se corona kyon nahi faila??? Thoda dimaag lagaya karo. Agenda bahut jaldi samajh aayega. Yahi,1,1,O,M,41,5
"@zafarsareshwala @ajitanjum Garv ki baat to hai tabliqi jamaat pe ,nurse ke kapde phade, police ko maara, doctor ko maara,thooka,corona failaya,ab bhi bimaari lkr chupa baitha hai aur bolo nek kaam,allah ke ye baht nek bande hain.shame on tabliqi jamaat.
",1,1,O,H,40,5
"@TheSamirAbbas Tabligi Jamaatio ke liye agenda mat chalao.

Hum logo ko Coronavirus hoga to chhupange nahi khud hospital jayege

Tourist visa par Jamaati banane nahi jate hai

Thook,Moot,Goo, Patthar

#ban_tabligi_Jamaat
#Arrest_mohammad_saad
#Jaheel_Jama",1,1,O,M,32,7
"@ArvindKejriwal Ye Hai Mohabbat ki misaal, Jinpar Corona Jihadi, Corona Spreader ka Ilzaam #Bikaao_Media ne lagaya, Allah ne unhe Hi Corona se bachao ka tariqa banake. Khud par ungliya Uthne ke Bawajood Madad Ke liye samne Aaye hain.
#Tableeghi_jamaat  wa",1,1,O,M,40,5
"@ReallySwara @BabitaPhogat Corona positive toh nahi hai na k kisi police or doctor  pathar nahi mara Tablighi jamaat ne toh Kiya corona bhi phailalya  or police, doctor ko bhi pathar mara kiya baat hai ,kal tak patanhi aaj dekho turant hajir ho gai ,kuch ",1,1,O,M,44,5
@Dr_Uditraj @INCIndia @PTI_News @RahulGandhi Delhi mai kejirwal ka sarkar hai. Tamilnadu mai v regional party ka sarkar hai 2 state ka Health Department statement dekhiye Tablighi jamat ho ya Kitna Masjid se avi tak chupa hai dhire dhire nikal rahi hai. Y,1,1,O,L,42,5
@RaushanArya300 Bhai konsi galti ki baat kar rha hai? Namaste Trump kisne karwaya tha jabki corona poore America  me spread ho chuka tha? Jo jamati aaye unko visa kisne diye? Kya sarkar ko ye nhi pta tha ki tabligi jamaat ki program ho rha hai... Kya sark,0,0,0,0,47,4
@DChaurasia2312 Abey Chaman kaun support kar raha hai bc Jamaat k wajah sey he Corona faila yeh jo bolte ho uske liye gaaliyan pad rahi hai bc jamaat ney galat kiya lekin marr b muslims he rahe hai unke liye na koi aur dharam wala bc tum log nafrat faila,1,1,R,H,50,4
"@ABPNews @RubikaLiyaquat Aap kab tak sirf Jamat par hi Bolte raho ge. Gujarat aur Maharashtra me jamaat hi hai kya?Sab se ziyada, log in do State me effected hai. Kya Karan hai. Kya Trump's ka visit aur lakhon logon ka jamawada, wajah nahi ho saktha. Kya ",0,0,0,0,46,5
"@sambitswaraj @narendramodi Aap dhan jama karke kya karoge? Yaha pure desh me tablighi jamati yone kasam khayi hai ki pure desh ko corona failavoge, agar un jamatiyo ke samne kedra sarkar khamosh kyu hai? Agar do deen ke bhitar  unke uper karvayi nahi huy",1,1,O,M,44,5
